text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
@vyriesa aku lactose ehehehhe jd kalo makan/minum produk dairy pasti aku langsung diare+demam😂,1,0,0,0,0,0,0,0
@aikasakuraba truuu makanan yang dimasak dengan cinta pasti rasanya jadi lebih enak mau porsi makanannya seberapapun 🥰,1,1,0,0,0,0,0,0
"tanyarl sender liat stray kitten di cafe, kasian bgt ada kelusrga kucing lain tpi dia kayak dikucilkan sndiri 😭😭😭 sender ngga bawa makanan kucing. SUMPAH INI KUCING RAS INI PASTI DIBUANG, BENCI BGT SMAA MANUSIA JAHAT 😭😭😭 https://t.co/CS24NZigwF",0,0,0,0,1,1,1,0
"@bbyyoonnn hai nana, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,1
"@sheayaca hai ayaa, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,0
"@minfikook hai fii, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,1
"@Thvilyve_ hai veni, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,1
"@itsbbythv hai na, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,1
"@clasykoo hai delci, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,1
"@minydind hai ddin, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,1
"@HEIMBASE hai etminn, gimana harinya? pasti capek kn ngejalanin hari ini, jangan lupa mandi, makan dan istirahat yaa. nnti mlm jgn lupa dinner, be happy dan dino wrwr🦖",1,1,0,0,0,0,0,1
"@convomf Tapi sayap emg enak, apalagi yg ""bff"" 😙👌 
Kalo makan urutannya pasti yg ""omg"" - ""bff"" - ""squad"" https://t.co/3wUZqxUTpN",1,1,0,0,0,0,0,1
"@hourlyhaitham AKU BARU MINUM KOPI MAKAN SEBLAK, LAMBUNGKU PASTI PROTES 😁☝🏻",1,1,0,0,0,0,0,0
"@jonguui Demi Allah anaknya tiap minggu pasti ada ngeluh pingin ngemil es batu. Ampe kalo beli kopi yang dia makan dulu es nya, minum kopinya terakhir 🥲",1,0,0,0,0,0,0,0
sekarang istirahat yang banyaakkk minum air putih yang banyakkkkkkk tidur aja gapapa pasti capek kan. asahi cinta kasihku i love you so much much much ❤️,1,1,0,0,0,0,0,0
Semua orang pasti begitu sih bestie😭😭 tpi yh ttep harus mam biar bisa minum obat. https://t.co/866voZMEBO,0,0,0,0,1,0,0,0
"Temamie terbaik emang 
Tiap makan disini pasti dikasih di ruangan dan diizinin nntn 🤣🤣 https://t.co/7mBwOb5DCn",1,1,0,0,0,0,0,0
"Pengen bakso bakar jadinya, memang pantang ni fyp muncul makanan, pasti bawaan nya pengen jg 😌",1,0,0,0,0,0,0,1
Dulu susah bner mau jajan makanan karena di komplek gitu jauh dari mana2 (kecuali mall)... sekarang gampang beli makanan karena ada gojek dan grab suka kepikiran klo eyang masi idup pasti seneng deh dan gw bakal disuruh jajan mulu pake duit eyang 😂🥲,1,1,0,0,0,0,0,1
"@UNSfess_ rame bgt pasti, soalnya ada makanan gratis jg🥲🥲",1,1,0,0,0,0,0,0
"Gabisa tidur karna laper pengen makan, tapi mata udah ngantuk gitu loh. 
Kebayang-bayang makan telor dadar enak pastii yaa😭😭😭",1,0,0,0,0,0,0,1
"@hansylndr makanan yang enak, pastinya 🤤

mauu! emangnya apa?",1,1,0,0,0,0,0,1
@KyooNNG_614 hahaha iyasih pasti aku kaget 🤣🤣🤣 tertangkap basah blm minum🤣,1,0,0,1,0,0,0,0
"RT @rainaveluv: @starfess Sudah pasti aa haekal, konon katanya belio ini suka makan diwarung pecel tapi bayarnya tiap akhir bulan🙏 https://…",1,0,0,0,0,0,0,0
"Dari dulu kalo puasa sunnah gak pernah saur berat, cuma minum air putih terus udah. Tapi sekarang udah gak kuat, pasti jam segini udah kerasa mual dan berakhir asam lambung dan batal. Kudu saur berat berarti yaa sekarang kalo mau puasa 🥲",0,0,0,0,1,0,0,0
@cshenlee Aa.. gege baik banget. Makasih ya makanan nya. Pasti akan tsuki habiskan 😊 https://t.co/IT0duQtwaI,1,1,0,0,0,0,0,1
"Resiko punya penyakit darah rendah yaa gini, setiap mau upacara pasti selalu minum ini biar ga pingson 🥲👍 https://t.co/nLKnVAEmBg",1,0,0,0,0,0,0,0
"gue abis buat roti isi pisang, tp pisangnya kan pasti dipotong dl kan, gue gatau pisonya bekas motong bawang😭😭😭💔💔😭💔 rasa roti gue jd pedes pedes bawang gt😭😭😭😭😭😭🤮🤮🤮💔💔💔 i ended up gajadi makan rotinya hehe",0,0,0,0,1,1,0,0
"Tiap makan pasti mual, kudu minum manis2 setelahnya biar ga eneg🤢",0,0,0,0,0,1,0,0
"ngl makanan yg berbau tepung tu enak😭😭 gue pun kalo disuruh milih makan nasi atau snack, pasti pilih snack🫠",1,1,0,0,0,0,0,0
@anownstyle @undipmenfess Hari2 nasi katsu njir temenku sekelas kalau bingung makan apa pasti nasi katsu😭,1,0,0,0,0,0,0,0
"Cerita pasal PASTI, semalam ada kenduri, si Nuh ni minum berdiri, lepastu yang kakak ni nampak, 

""Nuh, hadis keempat! Larangan makan dan minum sambil berdiri!""

Dengan kita-kita duduk 😂 https://t.co/kKxS9a0akL",1,1,0,0,0,0,0,0
"ini kemarin aku keracunan @orchidpoison katanya works buat sembelit dan beneran 👍🏻

jujur aku tuh kadang pupnya bisa 2 hari sekali, aku ga tiap hari minum ini kadang suka kelupaan. tp kalau minum ini, hari itu pasti puup wkwk",1,1,0,0,0,0,0,0
@localrkyt Hari2 kena sediakan lauk tghari n minum ptg. Hahahahaha.. lps tu kena pastikan data internet sentiasa ada 🤭🥱,1,1,0,0,0,0,0,1
@handajani10 barangsiapa posting makanan tp tdk berbagi pasti dia pelit orangnya😀😀😀,1,0,0,0,0,0,0,0
"RT @zetapromos: good morning gessss, pagi ini pengen jalan2 ke stand makanan kaesang deh makanan pada gratis 🤔tapi rame bgt pastiii",1,1,0,0,0,0,0,1
"@Widino ngiler banget😣😣✨💝
gue tiap pagi milihin mau minum teh yang mana, pasti kelar nya siang WKKWKWKWWK",1,0,0,0,0,0,0,1
"@tanyakanrl sukaa. dulu di smpku banyak markisa krn dibikin tanaman rambat kyak di lorong gitu. tiap ada acara, pasti dibikinin minuman markisa. krn aku slalu jd panitia tetap, jd dapet freepass 2 gelas tiap kali acara wkwkw🙈",1,1,0,0,0,0,0,1
Ni orang rumah ampe hafal bgt kalo lagi gada makanan pasti ak pesennya pak gembus🥹🥹,1,1,0,0,0,0,0,0
"@saturnusnea Pasti abis minum yakult, ""saya minum ✌️""",1,1,0,0,0,0,0,0
@BadmintonTalk Babah nggak diajak dulu w tau pasti krn ini ada makanan yg gak boleh babah makan gppa bah makan di hotel aja bah😅🫶🙏,1,1,0,0,0,0,0,0
"Kakak gw hebat ey... 
Padahal dia kan gak di rumah, tapi tau aja kondisi gw.. 🤣🤣

Dia tau kalo sabtu minggu pasti gw gak makan dengan bener di rumah, alias gw gak disediain makanan sama istri baru bapak gw coy.. 😂😂😂",1,1,0,0,0,0,0,0
knapa ya aku liat di tiktok tiap orang luar bali yang ke bali dan makan bigul pasti ngerekomenin pak malen atau dobiel🤔🤔 apakah mereka ga suka pande egi????,0,0,0,0,0,0,0,1
"@Dhamizi_5 Klo tuan dtg ke Kch Swk jgn lupa cari makanan ni..tuan pasti suka nanti..rasa pun sedap..no worry.. ""Harga Tepi Jalan, Rasa 5 Bintang""👍👍",1,1,0,0,0,0,0,1
"Knnn benerr kannn ,pasti diselametin sama sopir ituu😭 scene yg mereka bagi minuman emng kdg jadi firasat kalau ada apa2 ntar",0,0,0,0,1,0,0,0
"@ndagels Gemassss nyaaa 😍😍😍😍😍,
Aku kl makan apapun jg pasti barengan sm kucing, aku dan kucing ku ganti2an gigit makanan ny 🤣🤣, alhamdulillah sehat smp skrg gada kena penyakit krn lidah mereka bersih",1,1,0,0,0,0,0,0
"OH SEHUN SETIAP MAKAN NO JAGA IMAGE 😭😭😭

✨ Tiap makan pasti alisnya ikutan naik 😭😭 https://t.co/kdCSDcyeGX",0,0,0,0,1,0,0,0
"Seungmin klo nge bbl udh ketebak bngt, yg diomongin pasti makanan 🥹",1,1,0,0,0,0,0,1
"Apalagi video kucing, ah udah pasti mewek sedikit🤣 binatang makan binatang😳🤣 tapi kalo di real life engga gitu ga pernah nangis sama sekali sama orang atau ya gitulah, Paham ga sih😂😂🤣😂",1,0,0,0,0,0,0,0
"Ya sudahlah.
Tengok promo aja di IG.

Pasti ada promo makanan 12.12
Cuz meluncur ✍️✍️",1,1,0,0,0,0,0,1
"@yjwdrift happy monday nayaa! don't skip ur breakfast yap, pastiin kamu juga minum air bening yang banyak hari ini. have a great dayy 😍💖",1,1,0,0,0,0,0,0
@blinkmf Gmn ya klo chongah fiajak ke warteg atau warung padang pasti seneng bgt dy liat nya bnyak makanan...dipesen smua kya nya 😁,1,1,0,0,0,0,0,1
fighting hwannie💓 pasti capek bngt🥺 jngn lupa minum vitamin yupyupp! https://t.co/UqG3CUH5gZ,1,1,0,0,0,0,0,0
"@mongie22 Thank you fa, okheey aku pasti aku makan dngn baik😍❤️",1,1,0,0,0,0,0,0
si ganteng capek ya pasti.. ngantuk juga ya.. kalo bisa di pesawat tidur dulu ya dek ya.. banyak banyak istirahat dan makan selagi ada waktunya.. sehat terus adeeek 😭😭😭💗💗💗  https://t.co/DXxDbbGoS6,1,0,0,0,1,0,0,0
"Safe flight adek, capek banget pasti bolak balik naik pesawat, sehat selalu ya adek ruru, banyakin istirahat nya dan jangan lupa makan makanan yg sehat🥺🥺 https://t.co/QR0938mEiM",1,1,0,0,0,0,0,1
keliatannn bgt kalo giselle emang healthy lifestyle dari duluu muka dia semulus itu padahal tiap hari pasti dia pake makeup apalagi buat perform. jadi keinget minuman charcoal dia🤣 https://t.co/g4A73sHa5s,1,1,0,0,0,0,0,0
"@tittlce Waduu, ini sejam mah bisa dibuat jalan2 duluu😭. Coba bilang ke petugas KA nya ajaa, nanti pasti dikasi. Klo bisa minta makan, minum sekalian😭😭",0,0,0,0,1,0,0,0
RT @FOOD_FESS: kalo pulkam pasti makan mie ini guis 😋😙 https://t.co/efogpe5jwf,1,1,0,0,0,0,0,0
ak akhirnya bs co 2 barang krn tbtb ada duit ketinggal di tas yg kupake buat ujian kmrn 😎☝🏻 iya sih slama ujian ak gkprnh jajan soalnya sblm brgkt dah pasti sarapan trs pulangnya lgsg makan siang jd kek ok km slamat wahai uang jajanku,1,1,0,0,0,0,0,1
@nomatenoh Sudah dong wkwk paling duluan ngacir buat makan siang 😂 pasti kecilnya sering main dengkleng ya,1,0,0,0,0,0,0,0
"@FOODFESS2 Minuman gue waktu kecil, setiap ke prj pasti selalu beli banyak 🤣🤣",1,1,0,0,0,0,0,0
"@vyowiz karena yang cuma ngingetin makan bakal kalah sama yg sat set ""kamu pasti laper kan? aku jemput ya kita makan bareng"" 🤣",1,1,0,0,0,0,0,0
"RT @skincareforfun: ✨How to mantain my clear skin✨

Jawaban-nya udah pasti makan makanan yang bergizi, rajin minum air putih dan aku lagi p…",1,1,0,0,0,0,0,0
Makanan jingga yg sederhana udah pasti lahap sentosa 🥰 https://t.co/ucWFkJ2tCq,1,1,0,0,0,0,0,0
@gryffincraw iyaaaa :b nanti kita lomba siapa yang paling banyaakk minum susu pasti kakaakk kalah soalnya aku keren 😎😎🅰️🅰️,1,1,0,0,0,0,0,0
@ofBoraam PASTI AMU MINUM ES TELUS😠,0,0,0,0,0,0,1,0
@uranusretrogrd PAHAM RASANYA KOKK pasti krn lagi banyak pikiran jg kaya nambah nambahin bgt ni makanan😭 gapapa ayoo beli makanan lg yg banyak yg manis manis biar seneeeng,1,1,0,0,0,0,0,1
"🥺 kalian pasti capek, jangan lupa minum air bening yang banyak, minum vitamin, sehat sehat kalian semua https://t.co/irgbqd28mV",1,1,0,0,0,0,0,0
"@itsnirety @ekalkmnta @FOODFESS2 aku tiap makan yg varian kuah jalapeno itu, pasti minyak pedes nya ga aku semuain, rasanya kek setengah idup klo disemuain 😭 tp jujur emg seenak ituu",1,1,0,0,0,0,0,0
"@RuangLucuuu kalo mau pergi pasti “hati hati dee, kalo ada yg ngasih makanan/ minuman jgn diterima kalo bungkusnya ga tersegel, klo ada yg pinjem hp jgn dikasi, kalo dijalan ada yg ngajak pulang ngaku ngaku temen ayah jangan”😭😭",0,0,1,0,0,0,0,1
"@JenoFess tanggal lahir, suka ngunyah es batu, naikin kelingking kalo minum, suka cola, introvert?, ya kita sama-sama anak rumahan sih yang pasti👍🏻",1,1,0,0,0,0,0,0
"@FOODFESS2 ya enak aja kan itu pake santen jadi gurih dan berlemak, bubur nya manis dari carbs. Makanan kurang sehat pasti enak 👍",1,1,0,0,0,0,0,0
RT @d4ngdj4t: Kue legen enak sambil minum kopi yg tau kue ini pastinya punya kenangan lama jadul banget 😀👍☕ https://t.co/1ykZ4gizm6,1,1,0,0,0,0,0,0
"""Mama hari ini pulangnya malem banget pasti, ntar cici balik kantor mampir beli makanan aja atau nga indomie goreng aja udah mama beliin"" Beneran w selalu anak kecil di mata mama w😭🥺",1,1,0,0,0,0,0,0
"RT @SbuxIndonesia: KOLEKSI TUMBLER BARU SUPER LUCU, DAPET GRATIS MINUMAN PASTI SERU 🎉

Rayakan liburan paling nikmat kalo ada Reusable Cup…",1,1,0,1,0,0,0,1
@SahabatSaber @jokowi Biasanya klo ane sih suka bawa minuman jahe dikoper. Apalagi spt pakde pasti udah dibawain lah 🤭,1,1,0,0,0,0,0,0
"@jihanicorn Alhamdulillah
Itu makanan pasti enak bngt ya kak 😆",1,1,0,0,0,0,0,0
@ayazt_ayu87 Betul2. Aku kalo dapet jatah makan gratis pasti ambil banyak. Biar ga jajan setelahnya. Soalnya aku kalo soal makanan pasti kalap 🤣🤣,1,1,0,0,0,0,0,0
@dayooee Semua makanan enak tp tempe dan ayam doang pasti🙂,1,0,0,0,0,0,0,0
"Kegblk an gw waktu kecil adalah~ Dulu suka bngt minum kental manis, apalagi tiap mau berangkat sekolah selalu minum itu. Dgn pedenya dalam hati berkata “wahh tubuhku pasti sehat bngt nih abis minum ini”😫😭",1,1,0,0,0,0,0,1
"Dari TK, SD, SMP, SMA sampe kuliah aku berangkat pasti dianter sama papah pake motor, dgn segala keributannya di pagi hari karena aku sering kesiangan hehe🖤 trs kalo pulang papah suka bawa makanan buat dimakan bareng https://t.co/eRwHPkyQW6",1,1,0,0,0,0,0,1
"Fitur ig yang baru bisa nyambung gini. Dari pertanyaan pengen makan apa ya? Jadi sederet makanan semua..
Maap yg punya catatan pasti berteman sama di twitter, habis lucu🙏🏻😁 https://t.co/90bNVthxe6",1,1,0,0,0,0,0,1
"@Hannyyf Ga kerasa kok, soalnya filmnya seru. Dan saran aku jangan beli minum wkwkwk, beli makanan aja. Soalnya walaupun ga minum pas selesai film pasti kebelet 🤣",1,1,0,0,0,0,0,1
@tanyakanrl pls tiap mau keluar alfa tapi barang yg dicari gaada pasti keluarnya antara beli minuman kalo ngga ngomong sendiri kalo barangnya gaada😭,0,0,0,0,1,0,0,0
sp yang kalau minum pil tangannya pasti ngepal ✊✊✊,0,0,0,0,0,0,0,1
"Setiap makan makanan yg enak tuh selalu mikir""klo 7 bujang gw mkn ini pasti mrka suka""kalian gitu juga ga sii??😭",1,1,0,0,0,0,0,1
"RT @kochengfs: 🐈‍⬛ baru adopt kitten, udah 2x ganti dryfood tiap abis makan pasti ga lama belekan parah sampe rapet gini, kenapa yaaaaa pad…",1,1,0,0,0,0,0,0
"@aramuhukunda wkwkwkw makanyaaaa. sama orang orang rumah aku sering bilang, itu infusan sama aja kaya makanan krn makanan pasti ada kandungan airnya juga🤣🤣🤣",1,0,0,0,0,0,0,0
"RT @fantasyblund: Good morning on this sunny friday dipagi ini @A_ChristyJKT48 🌤

H-1 🔥
Gimana cuaca di Semarang pasti panas 😄.. Jangan pak…",1,1,0,0,0,0,0,1
"@radenlawrence pasti cape bgt ya kak?? jgn lupa istirahat yg cukup, minum air putih yg banyak, sama hrs makan banyak yaaaa. smgt trs kak yu syg😻😻😻",1,1,0,0,0,0,0,0
"Iya bgt🙂
Dulu wkt kuliah kalo ada acara himpunan dan gue yg jd kang masaknya pasti selalu gamau makan wkwkwk makanya dulu dewi selalu siap siaga auto nyuapin gue biar mau makan🤣🤣🤣 https://t.co/nXtTmEZAJX",1,1,0,0,0,0,0,0
"Gue tinggal jauh dari ortu, tapi kocaknya, tiap pap makanan, pasti selalu sama😂😂😂bener2 selalu sama padahal ga janjian, gue ngomong ke adek, dia jawab “namanya juga anak beranak”😂",1,1,0,0,0,0,0,0
"@SkzBrowniez pasti tadi han yang paling banyak minum milo nih, jatah bapaknya diembat juga 😂",1,0,0,0,0,0,0,0
"Jadi sekarang Jaja mau kalian semua masing-masing bagiin beberapa snack atau minuman special natal kepada mutual kalian minimal 10 orang, bebas kalian mau langsung kasih di tl atau di DM pokoknya pastiin orang yang kalian kasih itu bakal happy yaa❤️",1,1,0,0,0,0,0,1
pgn makan pasti dah ditutup@gerbangnya😭,0,0,0,0,1,0,0,0
"Warung makan jg gitu, kalo kelamaan mikir terus belinya dikit pasti langsung disinisin. Untung jiwa betawi gue langsung muncul kalo digas sama ibu2 penjaga warung 🤣",1,1,0,0,0,0,0,0
@NETxJOHNNY udah pasti ya sarapan duet sama makan siang 🙃👏🏻👏🏻👏🏻👏🏻,1,1,0,0,0,0,0,0
"💗 Banyak banget 4 Event, semoga kamu gak pingsan ya? Jangan lupa banyak minum air buat tetap fokus. Kira kira aku harus ngasih clue apa ya ke kamu. Yang pasti sih aku adalah cowok yang lagi mempersiapkan comeback. 

https://t.co/DmzD8FOn2q",1,1,0,0,0,0,0,1
@shinzeeun tau dongg. kan pasti lelah abis gelut sama jaebum. jadi oppa kasih makanan🤙,1,1,0,0,0,0,0,0
@_felixkharismaa pasti mau makan 😭,0,0,0,0,1,0,0,0
Kenapa yak setiap ngerewatch DGB pasti langsung mau minum jus strawberry 🍓 🥲🙃,1,1,0,0,0,0,0,0
"Americano☕ awalnya udh kyk ""pasti pait banget pasti ini minuman bisa bikin gua ngeletik ngeleber"" and ternyata i love it😭 https://t.co/Wt0Ifr6teY",1,1,0,1,0,0,0,0
Wkwkwk sama bgt kek aku kalo udah ada makanan depan mata pasti lupa apa yg mau dilakuin sblmnya😭😭😭 https://t.co/Snkwr6s1Vz,1,0,0,0,0,0,0,0
"@Dewi64803269 Aku lgi ada dibandung yank 😍🤩
Tpi kontol aku mah kecil kamu nya pasti GX suka 🥺🥲

Tpi klo pengen lama mungkin bisa diusahain nanti AA nya minum jamu ya 🤭😆🤣",1,0,0,0,0,0,0,1
"bestie” aku emg congok, makanya badan mereka pada subur” semua btw org itu paling suka ngajak aku makan karena kalau makan pasti aku selalu ga abis dan yg menghabiskan makanan aku yah mereka, bestie” tercinta akoh sedari smp🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻",1,1,0,0,0,0,0,0
"@Stardusbt Keduanya nih, kadang kalem pas lagi makan aja 😁 selain itu belio pasti reog kek kesutupan macan",1,1,0,0,0,0,0,0
"Abis minum kopi pasti bab lancar. Makan 2 kali sehari boleh, 4 kali sehari juga bole kayak biasa, yg pentiiinggg porsinya dikit aja (kalo kata org2 defisit kalori ya namanya?).
Minum air putih yg banyak 👌",1,1,0,0,0,0,0,0
"1. Lesehan Prasojo

8/10

first of all, SAMBELNYA ENAK BGT COKKK!!! gua kalo makan disini pasti bakal nyisain tempat buat sambel doang! terus untuk harganya juga worth it apalagi kalo lagi laper ❤️",1,1,0,0,0,0,0,1
"@Askrlfess Juicy, trus kalo di campur makanan pasti sedep (minyak/olahan babi) mari makan babi nder👍🏿",1,1,0,0,0,0,0,0
"Org ganteng smirk kayak difoto ttp aja ganteng ye, kalo gw pasti udh dipikir org abis buang sisa makanan di sela gigi 🤣 https://t.co/r5EKb8xJ3Q",1,0,0,0,0,0,0,0
"pagi pagi gue terharu soalnya ni kopi tumben tumbenan rasanya pas, soalnya gue bikin minuman pasti ga pernah bener😭😭😭",1,1,0,0,0,0,0,0
kalo ga olahraga pasti gue kalap sama makanan😣😣,0,0,0,0,0,1,0,0
"berhasil bikin miles crepe, enak bgt wkwkwk
syukur deh ibu bapak gaperna larang bikin makanan apapun dr aku kecil, so tiap mau bikin sesuatu pasti diijinin asal bahannya pake duit sendiri 🤣",1,1,0,0,0,0,0,1
"RT @WillFebrian: Pasti isinya makanan lagi 🤣🤣🤣

@5ecretNumber @JP_5ecretNumber  https://t.co/5C8Vu8AyOv",1,0,0,0,0,0,0,0
@bukanSamSmith Dan di setiap sudut pasti ada makanan enak 😌🙏🏼,1,1,0,0,0,0,0,0
"@18fesss Boro"" minta duit 
Dibeliin makanan atau barang aja aku merasa utang budi 😭
Mikir bgt gmna cara ngembaliin nya atau bls kebaikan nya
Krena aku tau hidup butuh duit jdi pasti dia jg ada kebutuhan yg harus dipenuhi",0,0,0,0,1,0,0,0
"Yunjin ni kek soobim bgt, suka maksa orang buat nyoba makanan/minuman yang lg dia makan. Tp gemeyy, kek ortu maksa anaknya makan😂 both of them my ult too, kek kobisa ya, kayanya bener klo ngebiasin idol tu pasti pada mirip"" https://t.co/XpIdUxlDkE",1,1,0,0,0,0,0,0
@MY99ARIN Pasti minum soju bersama suami 🤭,1,1,0,0,0,0,0,0
"@collegemenfess Sender semangaaat!!! Semoga besok lancar ya, jangan lupa berdoa dulu, terus makan, sama minum!! Jangan lupa buat minta doa orang tua, sender pasti udah kerja keras jadi aku doain semoga besok berhasil!!! ❤",1,1,0,0,0,0,0,1
"@S_GraciaJKT48 Gapapa bos..
Capek bgt kan ya pasti.

Puas2in deh rehatnya, jgn telat makan~ 🫶🏻",1,1,0,0,0,0,0,0
"@tersolimih Pasti cape bgt ya:( , minum + vitaminnya janlup ya! Smg hari esok lebih baik✨",1,1,0,0,0,0,0,0
"Ngomongin soto mie, hampir sebulan gue nggak beli soto. Biasanya seminggu sekali pasti jadi menu makan siang sampe abangnya kayaknya hapal sama pesenan gue dah😂

Soalnya kadang ditanyain gara-gara temen pernah nitip trs request kuahnya banyak bgt",1,1,0,0,0,0,0,1
@cottoncandytide Aku pun untung ngga sambil minum pasti dah keselek🤣,1,0,0,0,0,0,0,0
"RT @teuverse_id: [TRANS] 🐰
201222

OP: Kamu tipe yang makan sarapan??

🐰: Pastinya !! Kalo ga makan, ga ada tenaga

@treasuremembers https:…",1,1,0,0,0,0,0,0
"@jjadelily FI intimidating, tp ternyata friendly sekali me likey 🫶🏻 salah satu moots yg tweetnya pasti aku tunggu di timeline! Apalagi kalo post makanan WKWKWK😾",1,1,0,0,0,0,0,1
"Klu Di Jakarta pasti Laper Laper Laper 🫠
Dah 2x Makan loh _ Laper lagi jam segini ! 
Makan apa Yokkkkkkkkk_________________",1,0,0,0,0,0,0,1
"@ofHanjis PASTI KUAAAT, asal hannie nya minum kopi dulu 😾",0,0,0,0,0,0,0,1
@convomfs Anak ponti pasti tau minuman ini 💗 https://t.co/922vu1M4iJ,1,1,0,0,0,0,0,0
